n_sites,backend,split,j,g,m,initial_state,t_target,dt,n_steps,t_used,observable_name,method,observable,observable_error,state_error,state_infidelity,gauss_violation,defect1_obs_response,defect2_obs_response,defect1_predictor,defect2_predictor
3,dense,original,1.0,1.0,0.5,neel_x,0.5,0.5,1,0.5,h_hop_density,exact,0.5999268692597981,0.0,0.0,0.0,4.440892098500626e-16,1.8324188962110266,0.560947111516021,0.9162094481055133,0.14023677787900524
3,dense,original,1.0,1.0,0.5,neel_x,0.5,0.5,1,0.5,h_hop_density,trotter1,2.7755575615628914e-17,0.5999268692597981,0.6264126558871539,0.3923928154555979,5.921189464667501e-16,1.8324188962110266,0.560947111516021,0.9162094481055133,0.14023677787900524
3,dense,original,1.0,1.0,0.5,neel_x,0.5,0.5,1,0.5,h_hop_density,trotter2,0.5628080060867128,0.037118863173085326,0.18401341583311442,0.033860937206570685,3.7007434154171886e-16,1.8324188962110266,0.560947111516021,0.9162094481055133,0.14023677787900524
3,dense,original,1.0,1.0,0.5,neel_x,0.5,0.25,2,0.5,h_hop_density,exact,0.5999268692597981,0.0,0.0,0.0,4.440892098500626e-16,1.8324188962110266,0.560947111516021,0.45810472405275665,0.03505919446975131
3,dense,original,1.0,1.0,0.5,neel_x,0.5,0.25,2,0.5,h_hop_density,trotter1,0.38196338139686936,0.21796348786292874,0.29860315186539405,0.08916384230394758,2.9605947323337506e-16,1.8324188962110266,0.560947111516021,0.45810472405275665,0.03505919446975131
3,dense,original,1.0,1.0,0.5,neel_x,0.5,0.25,2,0.5,h_hop_density,trotter2,0.6009125236488996,0.0009856543891014757,0.039552248102593154,0.001564380329969084,7.401486830834377e-17,1.8324188962110266,0.560947111516021,0.45810472405275665,0.03505919446975131
3,dense,original,1.0,1.0,0.5,neel_x,0.5,0.125,4,0.5,h_hop_density,exact,0.5999268692597981,0.0,0.0,0.0,4.440892098500626e-16,1.8324188962110266,0.560947111516021,0.22905236202637833,0.008764798617437827
3,dense,original,1.0,1.0,0.5,neel_x,0.5,0.125,4,0.5,h_hop_density,trotter1,0.5073482299127257,0.09257863934707244,0.14492273593272412,0.021002599390226084,1.1102230246251565e-15,1.8324188962110266,0.560947111516021,0.22905236202637833,0.008764798617437827
3,dense,original,1.0,1.0,0.5,neel_x,0.5,0.125,4,0.5,h_hop_density,trotter2,0.6006205757037659,0.0006937064439678231,0.009582959571549537,9.183311414995288e-05,1.4802973661668753e-16,1.8324188962110266,0.560947111516021,0.22905236202637833,0.008764798617437827
3,dense,original,1.0,1.0,0.5,neel_x,0.5,0.0625,8,0.5,h_hop_density,exact,0.5999268692597981,0.0,0.0,0.0,4.440892098500626e-16,1.8324188962110266,0.560947111516021,0.11452618101318916,0.002191199654359457
