n_sites,j,g,m,initial_state,t_target,observable_name,method,metric,slope,prefactor,points
3,1.0,0.5,0.5,domain_wall_x,4.0,staggered_magnetization,trotter1,observable_error,2.065587055960695,0.4193468516059814,5
3,1.0,0.5,0.5,domain_wall_x,4.0,staggered_magnetization,trotter1,state_error,1.1556286339429043,0.9303035045992823,5
3,1.0,0.5,0.5,domain_wall_x,4.0,staggered_magnetization,trotter2,observable_error,2.0655870559598206,0.4193468516054445,5
3,1.0,0.5,0.5,domain_wall_x,4.0,staggered_magnetization,trotter2,state_error,2.0376380833505947,0.9726903578008876,5
3,1.0,1.0,0.5,neel_x,0.5,staggered_magnetization,trotter1,observable_error,2.04443056348907,0.7138994556105259,5
3,1.0,1.0,0.5,neel_x,0.5,staggered_magnetization,trotter1,state_error,1.0356462059185325,1.2657790630860863,5
3,1.0,1.0,0.5,neel_x,0.5,staggered_magnetization,trotter2,observable_error,2.04443056348752,0.7138994556089839,5
3,1.0,1.0,0.5,neel_x,0.5,staggered_magnetization,trotter2,state_error,2.060993007690233,0.7241800241590185,5
3,1.0,1.0,0.5,neel_x,1.0,staggered_magnetization,trotter1,observable_error,2.0183220002572955,0.6706823021578997,5
3,1.0,1.0,0.5,neel_x,1.0,staggered_magnetization,trotter1,state_error,1.0264746956008657,1.3831227039518368,5
3,1.0,1.0,0.5,neel_x,1.0,staggered_magnetization,trotter2,observable_error,2.018322000255191,0.6706823021559447,5
3,1.0,1.0,0.5,neel_x,1.0,staggered_magnetization,trotter2,state_error,2.046883843872459,0.853806306970786,5
3,1.0,1.0,0.5,neel_x,2.0,staggered_magnetization,trotter1,observable_error,1.5917295689262507,0.08424802568048664,5
3,1.0,1.0,0.5,neel_x,2.0,staggered_magnetization,trotter1,state_error,1.0309089760616141,1.0806775895372511,5
3,1.0,1.0,0.5,neel_x,2.0,staggered_magnetization,trotter2,observable_error,1.5917295689417035,0.08424802568230996,5
3,1.0,1.0,0.5,neel_x,2.0,staggered_magnetization,trotter2,state_error,2.0828965538638347,1.033999879957881,5
3,1.0,1.0,0.5,neel_x,4.0,staggered_magnetization,trotter1,observable_error,2.3220142516343016,0.13373382305478235,5
3,1.0,1.0,0.5,neel_x,4.0,staggered_magnetization,trotter1,state_error,1.0840170081340081,1.7683710322647095,5
3,1.0,1.0,0.5,neel_x,4.0,staggered_magnetization,trotter2,observable_error,2.3220142517668894,0.13373382307962126,5
3,1.0,1.0,0.5,neel_x,4.0,staggered_magnetization,trotter2,state_error,2.038408904736999,1.8617554248186645,5
