n_sites,backend,split,j,g,m,initial_state,t_target,dt,n_steps,t_used,observable_name,method,observable,observable_error,state_error,state_infidelity,gauss_violation,defect1_obs_response,defect2_obs_response,defect1_predictor,defect2_predictor
3,dense,swapped,1.0,1.0,0.5,neel_x,0.5,0.5,1,0.5,mass_density,exact,0.23628123725544517,0.0,0.0,0.0,4.440892098500626e-16,1.763170125331975,0.5606769513408759,0.8815850626659875,0.14016923783521898
3,dense,swapped,1.0,1.0,0.5,neel_x,0.5,0.5,1,0.5,mass_density,trotter1,0.1459632908632143,0.09031794639223087,0.48332969243416696,0.2336075915885064,6.291263806209221e-16,1.763170125331975,0.5606769513408759,0.8815850626659875,0.14016923783521898
3,dense,swapped,1.0,1.0,0.5,neel_x,0.5,0.5,1,0.5,mass_density,trotter2,0.3726715268781826,0.13639028962273744,0.24261885652891757,0.058863909543399484,4.070817756958907e-16,1.763170125331975,0.5606769513408759,0.8815850626659875,0.14016923783521898
3,dense,swapped,1.0,1.0,0.5,neel_x,0.5,0.25,2,0.5,mass_density,exact,0.23628123725544517,0.0,0.0,0.0,4.440892098500626e-16,1.763170125331975,0.5606769513408759,0.44079253133299373,0.035042309458804745
3,dense,swapped,1.0,1.0,0.5,neel_x,0.5,0.25,2,0.5,mass_density,trotter1,0.21606453827182676,0.020216698983618414,0.2626105568935107,0.06896430459191982,2.9605947323337506e-16,1.763170125331975,0.5606769513408759,0.44079253133299373,0.035042309458804745
3,dense,swapped,1.0,1.0,0.5,neel_x,0.5,0.25,2,0.5,mass_density,trotter2,0.27064738100737296,0.034366143751927786,0.056286624650781616,0.0031681841145779766,4.440892098500626e-16,1.763170125331975,0.5606769513408759,0.44079253133299373,0.035042309458804745
3,dense,swapped,1.0,1.0,0.5,neel_x,0.5,0.125,4,0.5,mass_density,exact,0.23628123725544517,0.0,0.0,0.0,4.440892098500626e-16,1.763170125331975,0.5606769513408759,0.22039626566649687,0.008760577364701186
3,dense,swapped,1.0,1.0,0.5,neel_x,0.5,0.125,4,0.5,mass_density,trotter1,0.23133962804877378,0.004941609206671388,0.13594325078407143,0.018480567433740935,7.401486830834377e-16,1.763170125331975,0.5606769513408759,0.22039626566649687,0.008760577364701186
3,dense,swapped,1.0,1.0,0.5,neel_x,0.5,0.125,4,0.5,mass_density,trotter2,0.24480173452075749,0.008520497265312316,0.013818008905916552,0.00019093737012398915,1.1102230246251565e-15,1.763170125331975,0.5606769513408759,0.22039626566649687,0.008760577364701186
3,dense,swapped,1.0,1.0,0.5,neel_x,0.5,0.0625,8,0.5,mass_density,exact,0.23628123725544517,0.0,0.0,0.0,4.440892098500626e-16,1.763170125331975,0.5606769513408759,0.11019813283324843,0.0021901443411752966
3,dense,swapped,1.0,1.0,0.5,neel_x,0.5,0.0625,8,0.5,mass_density,trotter1,0.2350526434199079,0.0012285938355372783,0.06910266383535017,0.0047751781491414125,1.8503717077085943e-16,1.763170125331975,0.5606769513408759,0.11019813283324843,0.0021901443411752966
3,dense,swapped,1.0,1.0,0.5,neel_x,0.5,0.0625,8,0.5,mass_density,trotter2,0.2384059703440058,0.002124733088560621,0.003438741012467546,1.1824939750826324e-05,0.0,1.763170125331975,0.5606769513408759,0.11019813283324843,0.0021901443411752966
