n_sites,backend,split,j,g,m,initial_state,t_target,dt,n_steps,t_used,observable_name,method,observable,observable_error,state_error,state_infidelity,gauss_violation,defect1_obs_response,defect2_obs_response,defect1_predictor,defect2_predictor
4,dense,swapped,1.0,1.0,0.5,neel_x,0.5,0.0625,8,0.5,h_hop_density,trotter1,0.6358129917176532,0.03562211669331927,0.07960352214110662,0.006336720737269652,2.275957200481571e-15,1.8447387704594362,0.1421079249315324,0.11529617315371476,0.0005551090817637985
4,dense,swapped,1.0,1.0,0.5,neel_x,0.5,0.0625,8,0.5,h_hop_density,trotter2,0.5983002919416502,0.001890583082683639,0.0039644249171368,1.571666492361512e-05,7.494005416219807e-16,1.8447387704594362,0.1421079249315324,0.11529617315371476,0.0005551090817637985
4,dense,swapped,1.0,1.0,0.5,neel_x,1.0,0.5,2,1.0,h_hop_density,exact,0.7218537837050123,0.0,0.0,0.0,5.273559366969494e-16,2.4632691795451285,0.13966879786251774,1.2316345897725642,0.034917199465629434
4,dense,swapped,1.0,1.0,0.5,neel_x,1.0,0.5,2,1.0,h_hop_density,trotter1,0.5762198243182786,0.14563395938673374,0.6288164063050456,0.39541007283839225,6.38378239159465e-16,2.4632691795451285,0.13966879786251774,1.2316345897725642,0.034917199465629434
4,dense,swapped,1.0,1.0,0.5,neel_x,1.0,0.5,2,1.0,h_hop_density,trotter2,0.6052901197122363,0.11656366399277596,0.23823431922241056,0.05675559085536541,5.273559366969494e-16,2.4632691795451285,0.13966879786251774,1.2316345897725642,0.034917199465629434
4,dense,swapped,1.0,1.0,0.5,neel_x,1.0,0.25,4,1.0,h_hop_density,exact,0.7218537837050123,0.0,0.0,0.0,5.273559366969494e-16,2.4632691795451285,0.13966879786251774,0.6158172948862821,0.008729299866407358
4,dense,swapped,1.0,1.0,0.5,neel_x,1.0,0.25,4,1.0,h_hop_density,trotter1,0.6442796849975565,0.0775740987074558,0.3510139844770097,0.12321081729842642,6.661338147750939e-16,2.4632691795451285,0.13966879786251774,0.6158172948862821,0.008729299866407358
4,dense,swapped,1.0,1.0,0.5,neel_x,1.0,0.25,4,1.0,h_hop_density,trotter2,0.7012286240784319,0.020625159626580403,0.05746416540097421,0.0033021303052305218,8.881784197001252e-16,2.4632691795451285,0.13966879786251774,0.6158172948862821,0.008729299866407358
4,dense,swapped,1.0,1.0,0.5,neel_x,1.0,0.125,8,1.0,h_hop_density,exact,0.7218537837050123,0.0,0.0,0.0,5.273559366969494e-16,2.4632691795451285,0.13966879786251774,0.30790864744314106,0.0021823249666018396
4,dense,swapped,1.0,1.0,0.5,neel_x,1.0,0.125,8,1.0,h_hop_density,trotter1,0.6847952694253208,0.037058514279691535,0.18263823311200672,0.03335672419427571,8.881784197001252e-16,2.4632691795451285,0.13966879786251774,0.30790864744314106,0.0021823249666018396
4,dense,swapped,1.0,1.0,0.5,neel_x,1.0,0.125,8,1.0,h_hop_density,trotter2,0.7171837844243822,0.004669999280630055,0.014197413052126372,0.00020156653737268826,2.1371793224034263e-15,2.4632691795451285,0.13966879786251774,0.30790864744314106,0.0021823249666018396
4,dense,swapped,1.0,1.0,0.5,neel_x,1.0,0.0625,16,1.0,h_hop_density,exact,0.7218537837050123,0.0,0.0,0.0,5.273559366969494e-16,2.4632691795451285,0.13966879786251774,0.15395432372157053,0.0005455812416504599
4,dense,swapped,1.0,1.0,0.5,neel_x,1.0,0.0625,16,1.0,h_hop_density,trotter1,0.7041015316647523,0.017752252040259986,0.09291801547860479,0.00863375760048224,2.581268532253489e-15,2.4632691795451285,0.13966879786251774,0.15395432372157053,0.0005455812416504599
4,dense,swapped,1.0,1.0,0.5,neel_x,1.0,0.0625,16,1.0,h_hop_density,trotter2,0.7207158922579628,0.001137891447049455,0.003538242101467914,1.2519157168600081e-05,9.43689570931383e-16,2.4632691795451285,0.13966879786251774,0.15395432372157053,0.0005455812416504599
4,dense,swapped,1.0,1.0,0.5,uniform_x,0.5,0.5,1,0.5,h_hop_density,exact,0.40619883198643797,0.0,0.0,0.0,4.718447854656915e-16,1.0956209179578624,0.2614328698307839,0.5478104589789312,0.06535821745769597
4,dense,swapped,1.0,1.0,0.5,uniform_x,0.5,0.5,1,0.5,h_hop_density,trotter1,0.5928345694095372,0.1866357374230992,0.4041776043930783,0.16335953589292773,8.326672684688674e-16,1.0956209179578624,0.2614328698307839,0.5478104589789312,0.06535821745769597
4,dense,swapped,1.0,1.0,0.5,uniform_x,0.5,0.5,1,0.5,h_hop_density,trotter2,0.3821096612363764,0.02408917075006156,0.13178774692921114,0.0173680102406778,5.551115123125783e-16,1.0956209179578624,0.2614328698307839,0.5478104589789312,0.06535821745769597
4,dense,swapped,1.0,1.0,0.5,uniform_x,0.5,0.25,2,0.5,h_hop_density,exact,0.40619883198643797,0.0,0.0,0.0,4.718447854656915e-16,1.0956209179578624,0.2614328698307839,0.2739052294894656,0.016339554364423994
4,dense,swapped,1.0,1.0,0.5,uniform_x,0.5,0.25,2,0.5,h_hop_density,trotter1,0.5345450397531605,0.1283462077667225,0.2039905769920634,0.04161215550155495,8.604228440844963e-16,1.0956209179578624,0.2614328698307839,0.2739052294894656,0.016339554364423994
