n_sites,backend,split,j,g,m,initial_state,t_target,dt,n_steps,t_used,observable_name,method,observable,observable_error,state_error,state_infidelity,gauss_violation,defect1_obs_response,defect2_obs_response,defect1_predictor,defect2_predictor
3,dense,swapped,1.0,1.0,0.5,split_a_ground,0.5,0.0625,8,0.5,h_hop_density,trotter1,-0.5959856888522169,0.002181097967699497,0.054429922079745806,0.0029626164176072,0.05878745419140452,1.8841001223405958,0.0012183150117852145,0.11775625764628724,4.759043014785994e-06
3,dense,swapped,1.0,1.0,0.5,split_a_ground,0.5,0.0625,8,0.5,h_hop_density,trotter2,-0.5959856888522175,0.0021810979676989417,0.002173916562051449,4.7259132187615904e-06,0.05878745419140352,1.8841001223405958,0.0012183150117852145,0.11775625764628724,4.759043014785994e-06
3,dense,swapped,1.0,1.0,0.5,split_a_ground,1.0,0.5,2,1.0,h_hop_density,exact,-0.5545652488840711,0.0,0.0,0.0,0.058787454191403965,0.378937799032125,0.26732323247654677,0.1894688995160625,0.06683080811913669
3,dense,swapped,1.0,1.0,0.5,split_a_ground,1.0,0.5,2,1.0,h_hop_density,trotter1,-0.40325244329424914,0.15131280558982196,0.4747785358140523,0.22541465806973537,0.05878745419140419,0.378937799032125,0.26732323247654677,0.1894688995160625,0.06683080811913669
3,dense,swapped,1.0,1.0,0.5,split_a_ground,1.0,0.5,2,1.0,h_hop_density,trotter2,-0.4032524432942493,0.1513128055898218,0.15820661350646706,0.025029332557184647,0.05878745419140393,0.378937799032125,0.26732323247654677,0.1894688995160625,0.06683080811913669
3,dense,swapped,1.0,1.0,0.5,split_a_ground,1.0,0.25,4,1.0,h_hop_density,exact,-0.5545652488840711,0.0,0.0,0.0,0.058787454191403965,0.378937799032125,0.26732323247654677,0.09473444975803125,0.016707702029784173
3,dense,swapped,1.0,1.0,0.5,split_a_ground,1.0,0.25,4,1.0,h_hop_density,trotter1,-0.5248450227331476,0.029720226150923512,0.22333592532451474,0.04987893554055722,0.058787454191404076,0.378937799032125,0.26732323247654677,0.09473444975803125,0.016707702029784173
3,dense,swapped,1.0,1.0,0.5,split_a_ground,1.0,0.25,4,1.0,h_hop_density,trotter2,-0.5248450227331475,0.029720226150923623,0.03272283087885097,0.0010707836607258825,0.058787454191404374,0.378937799032125,0.26732323247654677,0.09473444975803125,0.016707702029784173
3,dense,swapped,1.0,1.0,0.5,split_a_ground,1.0,0.125,8,1.0,h_hop_density,exact,-0.5545652488840711,0.0,0.0,0.0,0.058787454191403965,0.378937799032125,0.26732323247654677,0.047367224879015624,0.004176925507446043
3,dense,swapped,1.0,1.0,0.5,split_a_ground,1.0,0.125,8,1.0,h_hop_density,trotter1,-0.5474747875061474,0.007090461377923685,0.11012408001372784,0.012127312998869932,0.05878745419140441,0.378937799032125,0.26732323247654677,0.047367224879015624,0.004176925507446043
3,dense,swapped,1.0,1.0,0.5,split_a_ground,1.0,0.125,8,1.0,h_hop_density,trotter2,-0.5474747875061469,0.00709046137792424,0.007873467036332083,6.199148317220793e-05,0.05878745419140511,0.378937799032125,0.26732323247654677,0.047367224879015624,0.004176925507446043
3,dense,swapped,1.0,1.0,0.5,split_a_ground,1.0,0.0625,16,1.0,h_hop_density,exact,-0.5545652488840711,0.0,0.0,0.0,0.058787454191403965,0.378937799032125,0.26732323247654677,0.023683612439507812,0.0010442313768615108
3,dense,swapped,1.0,1.0,0.5,split_a_ground,1.0,0.0625,16,1.0,h_hop_density,trotter1,-0.5528122702729608,0.0017529786111103451,0.05481944265161162,0.003005171292633335,0.05878745419140471,0.378937799032125,0.26732323247654677,0.023683612439507812,0.0010442313768615108
3,dense,swapped,1.0,1.0,0.5,split_a_ground,1.0,0.0625,16,1.0,h_hop_density,trotter2,-0.5528122702729616,0.001752978611109457,0.0019503274693607369,3.8037772377430557e-06,0.05878745419140278,0.378937799032125,0.26732323247654677,0.023683612439507812,0.0010442313768615108
