n_sites,j,g,m,dt,n_steps,t_used,observable_name,method,observable,observable_error,state_error,state_infidelity,gauss_violation
4,1.0,1.5,0.5,0.4,5,2.0,h_hop_density,exact,0.6131333816179604,0.0,0.0,0.0,1.2490009027033011e-15
4,1.0,1.5,0.5,0.4,5,2.0,h_hop_density,trotter1,0.41680892442054684,0.19632445719741354,0.6863178920484533,0.4710322489458324,1.1102230246251565e-16
4,1.0,1.5,0.5,0.4,5,2.0,h_hop_density,trotter2,0.7006101748882635,0.08747679327030311,0.2560937023787446,0.06558398439805302,0.0
4,1.0,1.5,0.5,0.2,10,2.0,h_hop_density,exact,0.6131333816179604,0.0,0.0,0.0,1.2490009027033011e-15
4,1.0,1.5,0.5,0.2,10,2.0,h_hop_density,trotter1,0.6347428136034674,0.02160943198550702,0.32612760270485086,0.10635921324601305,7.216449660063518e-16
4,1.0,1.5,0.5,0.2,10,2.0,h_hop_density,trotter2,0.6455556004425731,0.032422218824612714,0.058108442480601895,0.003376591087521419,8.326672684688674e-17
4,1.0,1.5,0.5,0.1,20,2.0,h_hop_density,exact,0.6131333816179604,0.0,0.0,0.0,1.2490009027033011e-15
4,1.0,1.5,0.5,0.1,20,2.0,h_hop_density,trotter1,0.6395449168378207,0.026411535219860283,0.15628227969998082,0.024424150948223033,2.7755575615628914e-16
4,1.0,1.5,0.5,0.1,20,2.0,h_hop_density,trotter2,0.6216190943740169,0.008485712756056474,0.014166627093773615,0.00020069332321404065,1.6930901125533637e-15
4,1.0,1.5,0.5,0.05,40,2.0,h_hop_density,exact,0.6131333816179604,0.0,0.0,0.0,1.2490009027033011e-15
4,1.0,1.5,0.5,0.05,40,2.0,h_hop_density,trotter1,0.6290572502651519,0.01592386864719153,0.07637607922724884,0.005833305478126993,4.107825191113079e-15
4,1.0,1.5,0.5,0.05,40,2.0,h_hop_density,trotter2,0.6152752104155804,0.002141828797620038,0.0035192073457501094,1.238482034238153e-05,8.326672684688674e-17
4,1.0,1.5,0.5,0.025,80,2.0,h_hop_density,exact,0.6131333816179604,0.0,0.0,0.0,1.2490009027033011e-15
4,1.0,1.5,0.5,0.025,80,2.0,h_hop_density,trotter1,0.6216562929307092,0.008522911312748849,0.03774599503597595,0.0014247601412559208,7.549516567451064e-15
4,1.0,1.5,0.5,0.025,80,2.0,h_hop_density,trotter2,0.6136700641135805,0.0005366824956201111,0.0008784001866043952,7.715868878266363e-07,1.2045919817182948e-14
