n_sites,backend,split,j,g,m,initial_state,t_target,dt,n_steps,t_used,observable_name,method,observable,observable_error,state_error,state_infidelity,gauss_violation,defect1_obs_response,defect2_obs_response,defect1_predictor,defect2_predictor
3,dense,swapped,1.0,1.0,0.5,neel_x,1.0,0.25,4,1.0,staggered_magnetization,exact,0.5726388290403744,0.0,0.0,0.0,0.0,3.0985993144487978,0.66567524325703,0.7746498286121994,0.041604702703564374
3,dense,swapped,1.0,1.0,0.5,neel_x,1.0,0.25,4,1.0,staggered_magnetization,trotter1,0.5320642573341842,0.04057457170619028,0.2965571239219417,0.08794612774885391,3.7007434154171886e-16,3.0985993144487978,0.66567524325703,0.7746498286121994,0.041604702703564374
3,dense,swapped,1.0,1.0,0.5,neel_x,1.0,0.25,4,1.0,staggered_magnetization,trotter2,0.5960842149058496,0.023445385865475177,0.04818061774164814,0.0023213719259668197,4.440892098500626e-16,3.0985993144487978,0.66567524325703,0.7746498286121994,0.041604702703564374
3,dense,swapped,1.0,1.0,0.5,neel_x,1.0,0.125,8,1.0,staggered_magnetization,exact,0.5726388290403744,0.0,0.0,0.0,0.0,3.0985993144487978,0.66567524325703,0.3873249143060997,0.010401175675891093
3,dense,swapped,1.0,1.0,0.5,neel_x,1.0,0.125,8,1.0,staggered_magnetization,trotter1,0.5626591088272438,0.00997972021313065,0.15300069567379163,0.023409212876664198,7.401486830834377e-16,3.0985993144487978,0.66567524325703,0.3873249143060997,0.010401175675891093
3,dense,swapped,1.0,1.0,0.5,neel_x,1.0,0.125,8,1.0,staggered_magnetization,trotter2,0.5781625904897684,0.005523761449393927,0.011874985373357357,0.00014101527761745114,1.7023419710919068e-15,3.0985993144487978,0.66567524325703,0.3873249143060997,0.010401175675891093
3,dense,swapped,1.0,1.0,0.5,neel_x,1.0,0.0625,16,1.0,staggered_magnetization,exact,0.5726388290403744,0.0,0.0,0.0,0.0,3.0985993144487978,0.66567524325703,0.19366245715304986,0.0026002939189727734
3,dense,swapped,1.0,1.0,0.5,neel_x,1.0,0.0625,16,1.0,staggered_magnetization,trotter1,0.5701549839014837,0.0024838451388907723,0.07767357034553414,0.006033183530222641,2.220446049250313e-16,3.0985993144487978,0.66567524325703,0.19366245715304986,0.0026002939189727734
3,dense,swapped,1.0,1.0,0.5,neel_x,1.0,0.0625,16,1.0,staggered_magnetization,trotter2,0.573998072378461,0.0013592433380865687,0.002958078968964015,8.750231186627211e-06,1.3322676295501878e-15,3.0985993144487978,0.66567524325703,0.19366245715304986,0.0026002939189727734
3,dense,swapped,1.0,1.0,0.5,uniform_x,0.5,0.5,1,0.5,staggered_magnetization,exact,0.1720452826020672,0.0,0.0,0.0,4.440892098500626e-16,1.572228443814471,0.6108844375317404,0.7861142219072355,0.1527211093829351
3,dense,swapped,1.0,1.0,0.5,uniform_x,0.5,0.5,1,0.5,staggered_magnetization,trotter1,0.09730886057547626,0.07473642202659093,0.3957071867399326,0.15658417763763188,6.661338147750939e-16,1.572228443814471,0.6108844375317404,0.7861142219072355,0.1527211093829351
3,dense,swapped,1.0,1.0,0.5,uniform_x,0.5,0.5,1,0.5,staggered_magnetization,trotter2,0.27069401239618823,0.09864872979412104,0.1721693020499336,0.029642268568361274,4.440892098500626e-16,1.572228443814471,0.6108844375317404,0.7861142219072355,0.1527211093829351
