n_sites,backend,split,j,g,m,initial_state,t_target,dt,n_steps,t_used,observable_name,method,observable,observable_error,state_error,state_infidelity,gauss_violation,defect1_obs_response,defect2_obs_response,defect1_predictor,defect2_predictor
3,dense,swapped,1.0,1.0,0.5,neel_x,0.5,0.5,1,0.5,h_hop_density,exact,0.5999268692597981,0.0,0.0,0.0,4.440892098500626e-16,1.8324188962110266,0.11557221820729827,0.9162094481055133,0.028893054551824567
3,dense,swapped,1.0,1.0,0.5,neel_x,0.5,0.5,1,0.5,h_hop_density,trotter1,0.704518002089131,0.10459113282933286,0.48332969243416696,0.2336075915885064,6.291263806209221e-16,1.8324188962110266,0.11557221820729827,0.9162094481055133,0.028893054551824567
3,dense,swapped,1.0,1.0,0.5,neel_x,0.5,0.5,1,0.5,h_hop_density,trotter2,0.43057007348719045,0.16935679577260765,0.24261885652891757,0.058863909543399484,4.070817756958907e-16,1.8324188962110266,0.11557221820729827,0.9162094481055133,0.028893054551824567
3,dense,swapped,1.0,1.0,0.5,neel_x,0.5,0.25,2,0.5,h_hop_density,exact,0.5999268692597981,0.0,0.0,0.0,4.440892098500626e-16,1.8324188962110266,0.11557221820729827,0.45810472405275665,0.007223263637956142
3,dense,swapped,1.0,1.0,0.5,neel_x,0.5,0.25,2,0.5,h_hop_density,trotter1,0.7028401750909716,0.10291330583117353,0.2626105568935107,0.06896430459191982,2.9605947323337506e-16,1.8324188962110266,0.11557221820729827,0.45810472405275665,0.007223263637956142
3,dense,swapped,1.0,1.0,0.5,neel_x,0.5,0.25,2,0.5,h_hop_density,trotter2,0.5672569778329395,0.03266989142685861,0.056286624650781616,0.0031681841145779766,4.440892098500626e-16,1.8324188962110266,0.11557221820729827,0.45810472405275665,0.007223263637956142
3,dense,swapped,1.0,1.0,0.5,neel_x,0.5,0.125,4,0.5,h_hop_density,exact,0.5999268692597981,0.0,0.0,0.0,4.440892098500626e-16,1.8324188962110266,0.11557221820729827,0.22905236202637833,0.0018058159094890354
3,dense,swapped,1.0,1.0,0.5,neel_x,0.5,0.125,4,0.5,h_hop_density,trotter1,0.6641734240811072,0.06424655482130914,0.13594325078407143,0.018480567433740935,7.401486830834377e-16,1.8324188962110266,0.11557221820729827,0.22905236202637833,0.0018058159094890354
3,dense,swapped,1.0,1.0,0.5,neel_x,0.5,0.125,4,0.5,h_hop_density,trotter2,0.5922739876835954,0.007652881576202697,0.013818008905916552,0.00019093737012398915,1.1102230246251565e-15,1.8324188962110266,0.11557221820729827,0.22905236202637833,0.0018058159094890354
3,dense,swapped,1.0,1.0,0.5,neel_x,0.5,0.0625,8,0.5,h_hop_density,exact,0.5999268692597981,0.0,0.0,0.0,4.440892098500626e-16,1.8324188962110266,0.11557221820729827,0.11452618101318916,0.00045145397737225885
3,dense,swapped,1.0,1.0,0.5,neel_x,0.5,0.0625,8,0.5,h_hop_density,trotter1,0.6353830710915997,0.03545620183180165,0.06910266383535017,0.0047751781491414125,1.8503717077085943e-16,1.8324188962110266,0.11557221820729827,0.11452618101318916,0.00045145397737225885
3,dense,swapped,1.0,1.0,0.5,neel_x,0.5,0.0625,8,0.5,h_hop_density,trotter2,0.5980447699071907,0.0018820993526074137,0.003438741012467546,1.1824939750826324e-05,0.0,1.8324188962110266,0.11557221820729827,0.11452618101318916,0.00045145397737225885
3,dense,swapped,1.0,1.0,0.5,neel_x,1.0,0.5,2,1.0,h_hop_density,exact,0.6897314932689846,0.0,0.0,0.0,0.0,2.578294207041244,0.023523308096138083,1.289147103520622,0.005880827024034521
3,dense,swapped,1.0,1.0,0.5,neel_x,1.0,0.5,2,1.0,h_hop_density,trotter1,0.4849984445138962,0.20473304875508846,0.5506891760184256,0.3032585685838526,7.401486830834377e-16,2.578294207041244,0.023523308096138083,1.289147103520622,0.005880827024034521
3,dense,swapped,1.0,1.0,0.5,neel_x,1.0,0.5,2,1.0,h_hop_density,trotter2,0.5924462434410377,0.09728524982794695,0.20524450242405531,0.04212530577529805,4.070817756958907e-16,2.578294207041244,0.023523308096138083,1.289147103520622,0.005880827024034521
3,dense,swapped,1.0,1.0,0.5,neel_x,1.0,0.25,4,1.0,h_hop_density,exact,0.6897314932689846,0.0,0.0,0.0,0.0,2.578294207041244,0.023523308096138083,0.644573551760311,0.0014702067560086302
3,dense,swapped,1.0,1.0,0.5,neel_x,1.0,0.25,4,1.0,h_hop_density,trotter1,0.5939767656558308,0.09575472761315384,0.2965571239219417,0.08794612774885391,3.7007434154171886e-16,2.578294207041244,0.023523308096138083,0.644573551760311,0.0014702067560086302
3,dense,swapped,1.0,1.0,0.5,neel_x,1.0,0.25,4,1.0,h_hop_density,trotter2,0.6730333263963184,0.01669816687266623,0.04818061774164814,0.0023213719259668197,4.440892098500626e-16,2.578294207041244,0.023523308096138083,0.644573551760311,0.0014702067560086302
3,dense,swapped,1.0,1.0,0.5,neel_x,1.0,0.125,8,1.0,h_hop_density,exact,0.6897314932689846,0.0,0.0,0.0,0.0,2.578294207041244,0.023523308096138083,0.3222867758801555,0.00036755168900215755
3,dense,swapped,1.0,1.0,0.5,neel_x,1.0,0.125,8,1.0,h_hop_density,trotter1,0.6447464120298231,0.04498508123916156,0.15300069567379163,0.023409212876664198,7.401486830834377e-16,2.578294207041244,0.023523308096138083,0.3222867758801555,0.00036755168900215755
3,dense,swapped,1.0,1.0,0.5,neel_x,1.0,0.125,8,1.0,h_hop_density,trotter2,0.6859690325066523,0.0037624607623323314,0.011874985373357357,0.00014101527761745114,1.7023419710919068e-15,2.578294207041244,0.023523308096138083,0.3222867758801555,0.00036755168900215755
3,dense,swapped,1.0,1.0,0.5,neel_x,1.0,0.0625,16,1.0,h_hop_density,exact,0.6897314932689846,0.0,0.0,0.0,0.0,2.578294207041244,0.023523308096138083,0.16114338794007774,9.188792225053939e-05
3,dense,swapped,1.0,1.0,0.5,neel_x,1.0,0.0625,16,1.0,h_hop_density,trotter1,0.6681794943920857,0.02155199887689896,0.07767357034553414,0.006033183530222641,2.220446049250313e-16,2.578294207041244,0.023523308096138083,0.16114338794007774,9.188792225053939e-05
3,dense,swapped,1.0,1.0,0.5,neel_x,1.0,0.0625,16,1.0,h_hop_density,trotter2,0.6888159102601655,0.0009155830088191097,0.002958078968964015,8.750231186627211e-06,1.3322676295501878e-15,2.578294207041244,0.023523308096138083,0.16114338794007774,9.188792225053939e-05
3,dense,swapped,1.0,1.0,0.5,uniform_x,0.5,0.5,1,0.5,h_hop_density,exact,0.4721645750851393,0.0,0.0,0.0,4.440892098500626e-16,1.3801832260586413,0.06761441599909593,0.6900916130293206,0.016903603999773982
3,dense,swapped,1.0,1.0,0.5,uniform_x,0.5,0.5,1,0.5,h_hop_density,trotter1,0.6300623803027352,0.1578978052175959,0.3957071867399326,0.15658417763763188,6.661338147750939e-16,1.3801832260586413,0.06761441599909593,0.6900916130293206,0.016903603999773982
3,dense,swapped,1.0,1.0,0.5,uniform_x,0.5,0.5,1,0.5,h_hop_density,trotter2,0.39826313198664764,0.07390144309849167,0.1721693020499336,0.029642268568361274,4.440892098500626e-16,1.3801832260586413,0.06761441599909593,0.6900916130293206,0.016903603999773982
3,dense,swapped,1.0,1.0,0.5,uniform_x,0.5,0.25,2,0.5,h_hop_density,exact,0.4721645750851393,0.0,0.0,0.0,4.440892098500626e-16,1.3801832260586413,0.06761441599909593,0.3450458065146603,0.0042259009999434955
3,dense,swapped,1.0,1.0,0.5,uniform_x,0.5,0.25,2,0.5,h_hop_density,trotter1,0.5948557350995151,0.12269116001437574,0.20564886081875702,0.042291453956052494,2.220446049250313e-16,1.3801832260586413,0.06761441599909593,0.3450458065146603,0.0042259009999434955
3,dense,swapped,1.0,1.0,0.5,uniform_x,0.5,0.25,2,0.5,h_hop_density,trotter2,0.4587504226404273,0.013414152444712002,0.03867460635236108,0.0014957251765100876,9.992007221626409e-16,1.3801832260586413,0.06761441599909593,0.3450458065146603,0.0042259009999434955
3,dense,swapped,1.0,1.0,0.5,uniform_x,0.5,0.125,4,0.5,h_hop_density,exact,0.4721645750851393,0.0,0.0,0.0,4.440892098500626e-16,1.3801832260586413,0.06761441599909593,0.17252290325733016,0.0010564752499858739
3,dense,swapped,1.0,1.0,0.5,uniform_x,0.5,0.125,4,0.5,h_hop_density,trotter1,0.5423868374690467,0.07022226238390739,0.10521664045862973,0.01107054142940056,3.3306690738754696e-16,1.3801832260586413,0.06761441599909593,0.17252290325733016,0.0010564752499858739
3,dense,swapped,1.0,1.0,0.5,uniform_x,0.5,0.125,4,0.5,h_hop_density,trotter2,0.4690398831044327,0.0031246919807066398,0.009448740886532652,8.927870434083385e-05,1.9984014443252818e-15,1.3801832260586413,0.06761441599909593,0.17252290325733016,0.0010564752499858739
3,dense,swapped,1.0,1.0,0.5,uniform_x,0.5,0.0625,8,0.5,h_hop_density,exact,0.4721645750851393,0.0,0.0,0.0,4.440892098500626e-16,1.3801832260586413,0.06761441599909593,0.08626145162866508,0.00026411881249646847
3,dense,swapped,1.0,1.0,0.5,uniform_x,0.5,0.0625,8,0.5,h_hop_density,trotter1,0.5094291356775097,0.03726456059237038,0.0532486164689693,0.0028354151558593887,1.4802973661668755e-15,1.3801832260586413,0.06761441599909593,0.08626145162866508,0.00026411881249646847
